Geneid,A01,A02,A03,A04,A05,A06,A07,A10,A11,A12,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A35,A36,A37,A38,A39,A41,A42,A43,A44,A45,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A59,A60,A61,A62,A63
PRXL2B,85.94985165,42.8662738,74.59387823,160.0891698,73.76106326,82.62855407,72.93850993,74.09404691,68.40445783,63.8663962,69.0904981,98.97536583,101.6348377,72.42101612,75.5451011,87.46189899,79.43245904,41.17024659,58.92482044,37.85527935,83.84124998,50.7774588,83.28182295,67.13207138,82.09777582,56.60818,75.22153264,92.48393579,62.07334898,83.32295506,77.03408291,82.7046211,75.87168253,75.11934434,67.16740441,93.73512196,69.19382517,74.15794701,67.29999047,55.80155471,75.93082304,17.38768161,72.61247746,87.96770869,55.08569922,117.6449008,106.0075222,42.36239384,68.48306993,85.15880775,72.94536655,78.22331215,11.50345565,76.51922435,73.04350409
ARHGEF16,448.1670836,268.7831222,321.2103736,367.704812,439.4497149,387.9949496,480.8106575,298.8878503,388.2415174,382.3580299,370.0709439,457.4861354,472.2426801,311.5095762,402.0948929,426.8140671,361.1694622,361.7991367,400.4705389,331.5204767,419.904927,354.3138236,474.300138,455.5390558,370.2144985,308.2000911,434.1901125,419.1610638,295.9310823,410.2749852,310.3800428,427.307209,409.4066037,386.897862,342.3370934,444.1862536,398.882051,434.4606996,299.4162841,396.9110585,418.6186165,368.0392607,483.7108114,390.1793531,372.6385535,454.6277523,425.5337416,313.7955099,439.3452332,384.066223,402.3760542,379.5279219,336.4760777,350.0186302,315.3341518
LRRC47,499.7369946,326.7105192,388.1926316,262.6462943,526.716325,467.749467,447.550697,356.6560902,402.1072859,436.9806056,499.5163599,415.6965365,394.2199764,402.7798979,477.639994,478.1250478,471.6302256,339.3426386,391.7409359,325.7848283,499.5541145,467.1526209,423.5185387,354.8409487,498.7827135,398.7731791,397.0554318,507.9158086,353.6737326,467.3330958,445.0027119,558.2561925,488.2831054,456.0342497,404.0877717,456.853162,511.2202612,475.6595591,365.3428054,369.0102811,456.584028,347.7536322,612.1790408,524.2591671,447.1662642,458.615715,535.3003957,357.7268813,490.9709321,499.8822015,404.7291305,482.3770916,365.2347169,401.5365238,417.7732124
AJAP1,679.6177556,786.6540516,650.0323675,304.3361823,570.34963,795.3896466,522.2397311,688.1955544,813.4584175,937.8276073,585.2838747,657.6363196,542.0524676,785.7184214,711.5861135,574.916216,567.1974029,668.7046113,751.8370608,698.6019734,660.2498436,495.3623203,772.8959422,814.2161228,677.6939042,621.4320205,670.3285947,478.8281192,505.2481894,701.905328,622.255893,599.608503,785.7601973,608.9320302,633.756961,585.2111669,588.5545364,601.5033479,494.4489096,789.3219916,533.5139408,588.2832277,607.7105806,522.1309161,672.369564,606.1703364,572.1398893,732.7125156,546.8109737,688.9347547,647.0959936,763.4015834,566.5451907,665.9445367,550.498604
ESPN,428.5214032,317.4421357,258.7950877,417.7326776,407.2441803,393.0245137,494.8148514,290.0970311,399.3341322,338.6599693,372.4533748,416.7962628,374.7143005,409.7243788,460.5814228,392.9954661,430.6728639,234.5456472,307.7185067,317.7549206,399.6432916,396.0641786,493.5971458,399.9153395,378.734079,405.0629769,440.8553116,527.3076016,356.5608651,383.1044564,417.3302744,372.9365785,384.6168461,360.9717166,353.1705458,468.6756098,370.3904759,364.7971737,377.7040281,352.8098298,430.6076938,283.9987996,546.2692535,375.281596,332.1343629,467.5886312,485.6798534,332.6232405,389.8267058,378.9566945,247.0730157,366.4907032,332.1622819,340.9272372,366.9990693
PHF13,178.6529059,134.3915611,159.8440248,145.9146079,146.4832383,165.2571081,181.4710127,113.0248173,136.8089157,162.1870324,188.2120466,179.2553848,246.3874853,141.8658261,158.4010184,171.425322,145.2124642,122.2631565,132.0352458,121.5957458,146.0235104,155.7175403,216.3296133,124.6738468,136.3132882,109.4424813,184.7212321,177.5094897,135.695228,181.1368588,163.7909141,145.4988705,181.7915562,151.5682346,146.2516064,206.0483762,145.7140554,138.5779818,146.9612037,147.6041125,161.8525438,156.4891345,164.2159106,142.5928181,116.6520689,210.3650345,164.6499813,136.5010468,141.1804826,152.4342659,141.1845804,156.4466243,143.7931956,156.068913,128.2715194
CASZ1,3096.65037,1864.103636,1957.708723,2984.995979,2826.814833,3018.457006,2821.261564,2013.09758,2408.946177,2328.602419,2422.932296,2559.06307,4495.544992,2570.450038,2790.294863,2579.542941,2803.717578,2077.226078,2487.936863,1867.527115,2647.287468,2490.352257,4625.18807,2488.681789,2469.129333,2363.706005,3219.291163,4055.868087,2202.882106,3039.476491,2581.763633,2473.480798,2436.157093,2523.478152,2531.777808,4331.238203,2305.375446,2444.965041,2145.35888,2242.862489,2831.420428,2072.032058,3418.372016,2380.094054,2490.197638,2488.488749,3084.743713,2152.637198,2805.698696,2809.389068,1969.524897,2424.922677,2276.246287,2267.544935,2424.688026
PRAMEF34P,14.12033277,15.06112323,13.70091641,13.34076415,10.38888215,10.05912832,13.42068583,16.32580695,23.10961413,17.64729369,12.7062985,17.59562059,8.212916176,17.85723685,18.27704059,5.830793266,23.58151128,26.19924783,13.09440454,14.9126858,16.06957291,11.28387973,11.17195186,16.30350305,21.68620493,22.643272,13.33039819,12.67924926,14.43566255,10.86821153,7.479037175,9.955185874,18.78011944,18.61364285,17.33352372,10.97798726,25.23539506,13.48326309,5.493876773,18.00050152,16.98452621,26.08152241,10.05403534,12.7695061,14.58150862,16.94884164,18.04383356,10.98284285,12.64302829,7.664292698,11.7653817,12.31292876,12.94138761,11.36424124,20.48781212
MFAP2,114.1905172,96.15947906,51.75901755,148.4160012,127.7832504,121.428049,90.44375232,76.60570952,86.89214914,100.0013309,101.650388,90.17755553,102.6614522,88.29411554,113.3176516,111.9512307,104.2551025,109.7873242,97.11683369,96.35889289,100.6095,155.7175403,116.7976785,91.10781115,109.205532,85.54124978,109.4996994,128.284169,109.7110354,110.4934839,118.1687874,101.8492093,86.38854941,111.0170841,105.0844875,119.0689387,91.17304022,103.3716837,82.4081516,90.90253267,99.90897768,92.73430191,92.72054814,118.4726399,115.0319013,116.6479101,122.547703,95.70763052,128.5374543,105.5969216,98.82920629,115.1620984,104.9690328,87.12584951,102.4390606
KLHDC7A,46.6584909,33.59789027,31.96880496,100.8895289,33.24442288,47.42160495,65.93641298,31.39578259,48.99238196,45.37875519,44.47204476,63.78412465,56.46379871,50.59550441,25.58785682,25.65549037,37.23396518,24.9516646,24.00640833,28.67824193,34.23517708,44.00713096,55.85975929,31.64797651,25.55874153,32.70694844,49.51290756,42.51277694,27.42775885,46.189899,42.6305119,40.58652702,35.30662454,27.92046427,22.75024988,70.93468689,21.16517005,37.45350859,27.46938387,21.60060182,57.94720706,2.897946935,42.45037144,37.5991013,17.82184386,66.79837588,56.38697989,28.24159589,37.92908488,50.24369657,0,47.07884528,28.75863912,23.48609856,23.16013544
IFFO2,1024.03109,677.7505452,780.9522354,1175.654841,932.9216171,996.572213,1047.397003,768.5687578,833.7948779,844.549055,943.4426638,932.5678914,1132.355818,941.4732095,1058.849885,886.2805764,980.4944163,808.433933,986.4451422,735.3101231,955.0915727,1002.00852,1152.742305,867.9217799,992.1438757,836.5431045,921.7018177,1131.436537,724.6702602,1076.858626,941.6107804,969.4819474,967.5517534,893.4548566,847.1759717,959.3071941,971.1556873,868.1723291,791.1182553,821.7228943,918.1635049,724.4867337,1092.538507,891.027759,844.1073321,1446.633484,1057.067916,737.4194483,995.6384782,929.9341806,581.209856,914.0538883,878.5764252,993.9923005,872.0681769
PLA2G2E,34.37994066,18.53676705,38.05810114,119.2330796,37.39997574,40.23651329,28.59189589,26.37245738,30.50469065,24.37007223,30.17745894,37.39069376,72.88963106,40.67481727,24.36938745,33.81860094,42.19849387,12.4758323,55.6512193,20.64833419,27.24840624,37.23680312,70.07860711,36.44312446,34.85282936,28.93306978,61.89113445,55.93786439,14.43566255,38.03874035,43.37841562,39.05495997,34.55541977,41.8806964,30.33366651,60.80116019,26.86348506,33.70815773,23.34897629,37.80105319,43.95995018,28.97946935,48.03594663,24.12017819,35.64368773,19.9398137,37.59131993,34.51750609,53.73287025,39.17305157,0,42.73310571,31.63450304,27.27417898,37.41252648
PLA2G2F,102.5258945,44.02482174,59.37063778,238.4661592,69.6055104,75.44346241,68.85395338,90.41985386,78.57268805,67.22778547,69.88464176,114.3715338,142.6994186,88.29411554,75.5451011,92.1265336,57.09207994,117.2728236,76.3840265,95.21176321,67.77167707,81.24393408,148.2822701,100.6981071,65.0586148,76.73553289,125.6866115,102.9256705,73.62187902,103.2480095,77.78198662,63.56003289,80.37891119,78.44320914,92.08434475,162.1364272,67.56573516,72.65980666,82.4081516,64.80180547,87.91990036,75.3466203,157.5132203,56.75336045,79.38821358,68.79235725,88.71551502,95.70763052,110.6264976,82.60404352,0,72.42899273,79.08625759,75.00399219,69.48040633
CAMK2N1,7.367130142,15.06112323,6.089296182,103.3909222,4.15555286,17.24421998,13.42068583,3.767493911,16.63892218,5.882431229,5.559005595,7.698084009,21.55890496,22.81758042,8.529285608,4.664634613,12.41132173,9.98066584,6.547202271,6.882778063,6.986770832,6.77032784,28.43769564,4.795147955,9.294087829,3.773878667,24.75645378,15.66260203,4.330698766,7.245474353,9.722748328,5.360484701,7.512047775,14.62500509,6.500071394,16.88921116,6.512360016,8.988842061,9.614284353,8.100225684,2.997269331,0,6.702690227,7.803587061,3.240335248,10.96689753,9.021916782,4.706932649,22.12529952,15.3285854,0,7.242899273,0,12.12185732,9.798518841
SH2D5,191.5453837,128.5988214,82.20549846,245.9703391,204.6609784,176.0347456,189.6401258,144.4205999,170.08676,157.9852959,183.4471846,182.5545636,139.619575,187.5009869,196.173569,192.4161778,208.510205,192.1278174,197.5072685,134.2141722,192.834875,163.6162561,207.1889254,186.0517407,179.685698,153.4710658,133.3039819,219.2764284,166.0101194,197.4391761,195.2028703,204.4642022,186.2987848,232.0057626,144.0849159,183.2479411,183.1601254,214.9831393,137.3469193,161.1044886,179.8361598,121.7137713,205.549167,205.0215146,179.8386063,180.455314,231.5625307,147.4838897,168.5737106,185.6462009,103.535359,175.2781624,138.0414678,178.7973955,184.3903091
ALPL,1006.841119,855.0083801,873.8140022,1309.062483,1116.804831,1014.534942,1147.760392,855.2211178,928.0821036,1013.458866,1062.564212,1100.826013,1150.834879,907.7428732,1080.782333,1061.204374,945.7427155,757.2830206,812.944282,885.5841108,971.8598227,1033.603384,1058.288531,1039.588077,973.5557,880.5716889,1171.170698,1082.211216,877.6882832,986.2901963,943.8544915,1040.699816,1086.242108,971.2332928,897.0098524,1009.974828,1019.184342,990.2707671,962.8019045,836.1232956,1001.087956,1176.566455,1012.106224,939.9775324,986.682083,1055.813135,1151.046216,819.0062808,1044.10342,905.2381264,1127.123567,1006.762999,960.5385467,936.4134782,965.5994931
RAP1GAP,851.5174589,632.5671755,615.0189144,1280.713359,811.3716959,802.5747383,899.7694585,684.4280605,769.0879583,721.8583465,706.7878542,889.6785662,973.2305668,805.5597957,869.987132,721.8522063,774.4664757,783.4822684,702.7330438,692.866325,723.1307811,828.2367724,1016.647619,846.8231289,743.5270263,776.1610458,908.3714195,966.6062966,717.4524289,729.0758568,763.6096956,791.8201687,744.4439345,731.9150276,827.6757576,971.9741025,739.1528618,707.1222422,737.5529568,671.4187067,812.2599886,759.2620969,943.962207,693.8098315,874.890517,789.6166224,892.417935,690.3501218,772.2783117,718.7403374,797.6928793,722.1170576,721.841842,719.7352785,758.939823
CNR2,505.8762697,448.358053,430.8177049,414.3974865,481.0052435,631.5695568,498.8994079,522.4258223,495.470127,594.1255541,551.9298412,392.6022845,431.1780992,515.8757312,509.3201977,490.952793,461.7011682,407.9597162,630.7138188,477.2059457,515.6236874,507.774588,397.112107,471.8425588,595.5961283,425.1903298,419.907543,412.4485201,472.0461655,517.145732,599.8187815,513.8407478,585.1885217,493.9263084,458.2550333,397.7409229,503.8938562,492.1391029,502.6897247,574.2159985,502.5421578,510.0386605,472.539661,541.9945923,515.2133044,935.1772624,557.1033613,530.3144117,494.1316892,454.7480334,600.0344668,581.6048117,567.9831227,585.6372319,456.9672878
LINC02800,188.4757461,196.9531499,143.0984603,177.5989228,197.3887608,179.6272915,163.9657703,118.0481425,150.6746841,163.8677271,177.888179,199.0504579,227.9084239,153.7706507,203.4843852,211.0747162,188.6520902,175.9092354,207.3280719,150.2739877,187.9441354,170.386584,246.7985729,149.6086162,174.2641468,167.3086209,174.2473478,202.8679882,176.1150831,211.0244405,189.9675443,179.9591293,192.308423,181.4830177,184.1686895,191.6925467,179.0899004,185.0203324,148.3346729,144.9040372,191.8252372,176.774763,206.666282,195.7990935,194.4201149,167.494435,182.6938148,177.2944631,150.6627538,186.497789,178.8338019,170.2081329,209.9380656,159.0993774,179.9364369
PAFAH2,394.7553901,440.2482174,389.7149557,255.9759122,433.2163856,425.3574262,407.2886395,403.1218485,393.7878248,520.1749901,420.1019942,371.707485,350.075552,410.7164476,376.5070361,420.9832738,383.5098413,452.8727125,448.4833556,433.615018,405.2327083,462.639069,320.9397079,400.8743691,423.6555035,418.900532,348.4946955,363.2231994,408.5292503,442.8796198,400.8763926,409.6941879,456.7325047,438.0853798,425.7546763,363.11804,439.5843011,395.5090507,438.1366726,462.612889,404.6313596,437.5899871,407.7469888,422.8125353,416.3830794,575.2636251,404.4826024,437.7447363,423.5414479,372.995578,461.2029627,375.9064723,454.3864981,453.0544174,420.4455357
TENT5B,141.8172552,79.9398079,66.982258,204.2804511,138.1721326,150.8869248,140.0419391,170.7930573,100.7579176,126.0520978,148.5048637,135.2663333,147.8324912,104.167215,146.2163247,157.4314182,135.2834068,129.7486559,156.0416541,114.7129677,148.1195416,124.1226771,182.8137577,113.1654917,130.8917369,139.6335107,136.1604958,149.1676384,106.8239029,124.9844326,118.1687874,153.1567057,150.9921603,138.9375484,138.6681897,131.7358471,140.0157403,133.3344906,112.6244738,111.6031094,162.8516336,127.5096651,161.9816805,149.6869882,116.6520689,135.5907331,180.4383356,108.2594509,91.66195514,149.8795016,160.0091911,131.0964768,81.9621215,150.7656005,130.0530683
STX12,449.3949386,442.5653133,423.2060847,441.9128126,423.8663917,474.9345586,484.311706,477.2158954,462.1922826,490.7628339,481.2510558,486.0790189,496.8814286,473.2167765,553.1850951,473.4604132,451.7721108,560.1648703,517.2289794,464.5875193,479.2924791,514.5449158,468.2063461,518.8350088,515.8218745,447.8336018,447.5205107,428.8569603,489.3689606,485.4467817,519.04518,493.1645925,508.5656344,461.3524334,475.588557,439.9639508,487.6129562,497.3825941,545.2672697,500.4139422,542.5057488,623.058591,512.7558024,469.6340577,618.9040324,535.3839977,428.5410472,495.7969056,495.1852749,461.560738,637.6836882,538.147416,593.8658979,481.0862125,473.0012277
OPRD1,702.3330735,625.6158879,752.0280785,552.8079146,647.2273579,610.0142818,549.0811028,639.2181335,569.4208922,637.8236146,564.6361397,486.0790189,399.3530491,647.8208702,675.0320324,563.2546295,628.0128793,701.1417752,524.8673821,633.2155818,582.6966874,547.268167,527.1130013,488.1460619,694.7330652,659.1708071,466.5639366,623.5207284,739.1059227,585.9777383,611.7852409,585.058616,583.6861121,679.3979639,746.4248651,466.9866887,719.6157817,617.9828917,677.1203123,551.7153716,573.4775319,756.36415,619.998846,650.5353941,654.5477201,570.2786717,687.9211546,663.6775034,680.6163565,554.3838385,503.5583368,545.3903153,632.6900607,656.8531437,603.0542959
ZCCHC17,440.7999535,564.212847,598.2733499,436.910026,488.277461,418.8908437,417.7917849,498.5650275,491.7725887,467.233109,481.2510558,478.3809348,411.6724233,454.367471,487.387749,460.632668,430.6728639,504.0236249,510.6817771,591.9189135,423.3983124,472.7945608,444.8468104,460.3342037,477.0965085,527.0850538,414.1945152,407.2276527,552.8858758,462.8046743,446.4985194,450.2807149,388.37287,432.1024232,491.8387355,455.1642409,493.3112712,511.6149273,520.5448242,485.1135159,481.5612724,521.6304482,423.3865994,447.6421305,529.7948131,447.6488175,424.0300888,456.5724669,438.2916475,418.9813341,623.5652302,432.4010866,452.9485662,446.9934888,536.2462129
RBBP4,434.0467508,378.8451765,344.0452343,504.4476446,381.2719749,416.7353162,402.0370668,393.075198,392.8634402,431.0981743,433.6024364,364.009401,680.6454281,362.1050806,376.5070361,448.9710815,443.0841856,339.3426386,377.555331,387.7298309,419.2062499,423.14549,489.5346178,397.9972803,381.057601,378.6458262,412.2901726,454.2154588,396.9807202,416.6147753,400.1284889,401.2705691,434.9475662,450.7160661,358.5872719,532.8546122,443.6545261,449.4421031,380.4509665,432.0120365,453.5867587,414.4064117,411.0983339,468.9246407,443.925929,421.7270597,439.8184431,426.7618935,463.5777041,425.7940388,352.961451,448.335465,474.5175455,395.4755952,391.0499792
DLGAP3,344.4133341,418.2358065,432.3400289,269.3166764,395.8164099,337.6993079,302.8406932,425.7268119,384.5439792,361.3493469,343.8642032,299.1255501,279.23915,375.9940426,352.1376487,369.6722931,368.6162552,330.6095559,310.9921079,371.6700154,319.295427,284.3537693,313.830284,351.0048303,424.4300108,378.6458262,276.1296768,282.6726747,370.9965276,348.6884532,347.7752287,372.9365785,401.1433512,325.7387498,339.0870577,274.4496814,364.6921609,352.8120509,391.4387201,368.1102561,340.6896139,391.2228362,294.91837,340.5201627,369.3982183,401.787246,349.5992753,353.0199486,380.3444345,318.493941,247.0730157,329.5519169,468.7658177,359.8676393,334.9311895
AGO3,1098.930246,1321.9032,1167.622543,942.1914684,1108.493725,1087.104368,1242.872209,1395.228578,1182.287859,1205.898402,1137.213716,1217.397,1057.412958,1196.434869,1153.890496,1075.198278,1051.23895,1181.461319,1219.962023,1211.368939,1145.830416,1118.232482,1053.210371,1220.844669,1150.917876,1261.733434,948.3626141,955.4187238,1335.298786,1173.766845,1223.570482,1111.1519,1156.104153,1171.329953,1165.67947,1125.665924,1141.291093,1182.032731,1284.193696,1166.432498,1147.954154,1338.851484,1151.745604,1139.323711,1032.046777,1090.707809,1097.666542,1208.112713,1018.817363,1210.106658,1284.779682,1168.279653,1235.18355,1222.034741,1100.997208
THRAP3,1551.394822,1324.220296,1275.70755,1568.373586,1432.626848,1541.92067,1567.302701,1425.36853,1270.104393,1526.911077,1686.761126,1519.821729,1756.537447,1279.768641,1698.546305,1662.942239,1540.245026,1412.264216,1539.683734,1218.251717,1685.209125,1586.51349,1684.933467,1285.099652,1486.279545,1411.430621,1527.282764,1593.856216,1400.259268,1507.058665,1595.278629,1625.758432,1644.387258,1568.864183,1505.849873,1706.654788,1498.656849,1507.129186,1348.746748,1527.342554,1544.592795,1590.972867,1585.186239,1633.787364,1195.683707,1770.655456,1499.141839,1266.164882,1610.932522,1593.321293,1105.94588,1515.214528,1376.100882,1515.989781,1451.962337
GRIK3,1163.392635,961.5947906,1399.015798,827.9611753,1054.471538,948.4320989,831.4990132,997.1300551,1209.095011,1152.116173,906.9120556,953.4626908,668.3260538,1268.855885,1113.681006,1320.091595,1162.940846,1478.386128,818.4002839,1563.53775,1056.39975,1122.746033,912.0375245,850.6592473,985.1733098,1303.2461,870.2845675,1031.494219,1381.492906,818.7386019,792.0300369,1049.889218,1282.306555,999.81853,1244.763672,739.747449,1133.150643,979.7837847,1005.379449,1028.728662,883.1953627,1159.178774,1003.169304,1043.552415,1317.196278,886.3247188,1176.608314,1291.268523,1150.515575,939.3016495,1602.444988,964.0298933,1343.028447,878.0770398,1266.681254
LINC01137,278.7230904,179.5749308,216.1700145,334.3529016,253.4887245,265.1298822,255.5765388,217.2588155,262.5252165,251.2638482,250.1552518,268.333214,346.9957084,233.1361478,237.6015276,250.7241104,259.3966241,259.4973118,301.1713045,238.6029729,240.3449166,252.758906,340.2367157,255.1018712,255.5874153,255.3657898,277.0818481,272.23094,216.5349383,264.4598139,202.6819075,275.6820703,249.3999861,244.6364488,267.5862724,326.806236,275.9612557,257.6801391,186.7918103,228.6063693,292.7333046,246.3254894,292.6841399,279.5103002,264.0873227,238.2807737,251.1100171,280.8469814,271.8251083,215.4517836,270.6037791,231.7727767,277.5208675,253.0437716,267.232332
RSPO1,115.4183722,163.3552596,129.3975439,129.2386527,110.1221508,109.2133932,113.7840755,140.653106,114.6236861,131.934529,105.6211063,109.9726287,109.8477539,144.8420322,115.7545904,104.9542788,95.56717729,152.2051541,122.2144424,123.8900051,123.6658437,109.4536334,121.8758385,103.5751958,134.7642735,105.6686027,121.8779263,96.21312675,145.8001918,129.5128541,112.1855576,110.2728281,121.695174,115.6704948,133.2514636,99.64634587,93.61517523,113.8586661,89.27549756,121.5033853,95.91261858,165.1829753,137.4051497,100.0277978,132.8537452,138.5817052,129.3141405,136.5010468,122.2159402,109.0032739,174.1276492,111.5406488,176.8656306,118.1881089,124.7084216
BMP8B,391.6857525,260.6732866,363.8354469,473.5971275,462.3052557,395.1800412,375.1956951,315.2136572,279.1641387,319.331981,348.6290651,313.4219918,426.0450266,353.1764622,460.5814228,445.4726055,431.913996,420.4355485,324.0865124,367.0814967,400.3419687,345.2867198,416.4091147,295.3811141,397.3222547,330.8433631,407.5293161,440.7903714,422.9649128,459.1819371,372.4560513,397.4416514,365.0855219,387.562635,397.5877003,398.5853835,447.7247511,340.8269282,372.2101514,335.7093533,375.6577561,327.4680036,360.8281572,442.6762115,411.5225765,352.9347024,421.7746096,274.5710712,429.862962,406.207513,432.9660466,351.2806148,329.286418,366.686184,343.8389339
CITED4,11.05069521,0,0,25.01393279,10.38888215,10.05912832,12.83717775,3.767493911,4.621922826,7.563125865,7.147292907,2.199452574,12.31937426,9.920687139,8.529285608,16.32622114,8.687925208,2.49516646,12.00320416,6.882778063,6.986770832,2.256775947,16.25011179,6.713207138,6.970565871,5.031838222,14.28256949,11.18757288,2.887132511,1.811368588,3.739518588,2.297350586,6.760842998,3.323864794,8.666761859,19.42259284,4.884270012,1.498140344,2.746938387,3.600100304,1.998179554,2.897946935,3.351345114,14.89775712,3.240335248,13.95786959,7.518263985,4.706932649,5.267928456,11.07064501,0,8.691479128,0,3.030464331,5.344646641
FOXO6,157.165443,123.9646296,132.442192,406.8933067,177.6498848,191.8419473,155.2131491,154.4672503,160.8429144,155.4642539,172.3291734,196.8510054,238.1745691,167.6596127,158.4010184,152.7667836,141.4890677,154.7003205,193.142467,127.3313942,171.8745625,144.4336606,301.6427002,151.5266754,174.2641468,120.7641173,231.3776257,205.1055028,154.4615893,204.6846505,177.2531811,145.4988705,175.7819179,156.8864183,163.5851301,222.9375874,158.7387754,149.0649642,182.6714027,157.5043883,152.8607359,156.4891345,173.1528309,160.3282433,174.9781034,281.1513731,171.4164189,182.0013957,164.3593678,168.6144393,181.1868782,133.2693466,163.924243,184.8583242,154.9947526
EDN2,89.63341672,54.4517532,162.8886729,192.6072825,97.65549221,84.78408157,128.9552856,65.30322779,78.57268805,58.82431229,100.8562444,120.9698916,142.6994186,84.32584068,107.2253048,65.30488458,86.87925208,96.06390871,70.9280246,51.62083548,81.04654165,108.3252454,150.3135341,118.9196693,71.25467335,59.12409911,115.2127272,129.0300072,67.847614,83.32295506,77.78198662,77.3441364,69.86204431,93.06821423,89.91765429,123.2912415,70.00787017,85.39399958,75.54080563,82.80230699,97.91079813,55.06099176,71.49536242,81.58295564,45.36469347,63.80740383,108.2630014,64.32807953,74.80458408,81.75245544,185.8930309,73.15328266,97.77937302,59.85167053,71.26195521
CCDC30,607.1743092,856.166928,777.9075873,736.2434217,642.0329169,623.665956,626.6876773,864.0119369,889.2579518,700.8496635,576.5482945,640.040699,598.5162663,758.9325661,611.671625,654.2150044,592.0200463,773.5016026,685.2738377,850.0230908,614.1371561,616.0998334,636.801256,747.0840515,704.8016603,715.7789871,735.076243,611.5873173,760.7594165,613.1482671,651.424138,645.5555147,621.9975558,636.1877216,717.1745438,546.3659812,633.3270115,758.0590138,711.4570421,717.3199855,578.4729808,909.9553375,678.088828,659.7578152,652.9275525,629.1011221,630.030522,756.2471789,649.0087858,596.1116543,844.7544061,679.3839518,752.0384131,659.883608,685.0055444
ZNF691,38.06350573,46.34191762,60.89296182,24.18013503,25.97220537,30.89589413,28.59189589,51.48908345,47.14361283,25.21041955,34.14817722,50.5874092,21.55890496,36.70654242,28.02479557,34.9847596,27.3049078,56.14124535,38.19201325,32.11963096,41.22194791,51.90584677,29.45332763,39.32021323,34.85282936,54.09226089,28.56513898,26.10433671,47.63768643,28.98189741,31.41195614,39.05495997,29.29698632,21.27273468,31.41701174,37.15626456,32.56180008,29.2137367,45.32448338,36.00100304,41.96177063,34.77536322,32.3963361,25.5390122,53.46553159,56.82846903,36.08766713,47.06932649,30.55398505,34.91511118,25.88383974,38.38736615,41.70002673,37.12318805,34.74020316
PTPRF,1596.825458,1115.681667,1443.163195,1628.407025,1626.898945,1446.358951,1824.629764,1210.621377,1355.147773,1318.504943,1488.225212,1746.365344,1670.301827,1314.491046,1635.185898,1524.16936,1661.875979,1453.434463,1282.160445,1232.017273,1405.738291,1647.446441,1725.558746,1374.289404,1383.270072,1513.325345,1424.448264,1758.686456,1507.083171,1304.185384,1376.14284,1522.377655,1402.49932,1311.597048,1379.098481,1863.724452,1597.156294,1412.746344,1373.469193,1255.534981,1699.45171,1069.342419,1859.996538,1579.871671,1352.839966,1159.500166,1744.237245,1195.560893,1549.824552,1312.297227,1197.715857,1403.673879,1413.487113,1208.397652,1453.743886
ARTN,47.88634592,25.48805469,3.044648091,42.52368574,41.5555286,32.33291246,46.68064636,33.9074452,32.35345979,41.1770186,50.82519401,45.08877777,36.95812279,45.63516084,43.86489741,38.48323556,42.19849387,24.9516646,30.5536106,17.20694516,42.61930208,41.75035501,45.70343942,52.74662751,46.47043914,35.22286756,49.51290756,69.36295184,10.10496379,42.56716182,31.41195614,53.60484701,50.33072009,50.52274487,22.75024988,49.82317294,42.3303401,35.95536825,20.6020379,35.10097796,52.95175817,34.77536322,36.86479625,37.5991013,29.16301723,56.82846903,54.88332709,21.96568569,34.76832781,39.17305157,18.82461072,43.45739564,40.26209477,37.88080413,23.16013544
RAD54L,225.9253243,259.5147387,299.897837,200.1114623,211.9331959,220.5823139,191.9741581,283.8178746,238.4912178,220.1709974,219.9777928,211.1474471,234.068111,227.1837355,225.4168339,199.4131297,214.7158659,202.1084833,208.4192723,213.36612,216.5898958,218.9072668,166.5636459,214.8226284,217.6365567,261.6555876,189.4820886,211.8180465,226.6399021,206.4960191,223.6232115,183.0222634,196.0644469,218.7103034,215.5857012,190.8480862,245.0275456,202.2489464,178.5509951,228.6063693,208.8097634,243.4275425,199.9635918,212.1156847,217.1024616,241.2717457,202.9931276,208.6740141,231.7888521,222.2644882,378.8452908,215.1141084,309.1553706,203.0411102,204.8781212
TAL1,225.9253243,156.403972,178.1119133,202.6128556,247.2553952,209.8046764,172.7183915,194.6538521,199.6670661,198.3219671,274.7737051,135.2663333,175.5510833,181.5485746,247.3492826,251.8902691,227.1271876,230.8028975,208.4192723,182.3936187,234.0568229,215.5221029,216.3296133,169.7482376,216.087542,169.82454,175.1995191,254.3308234,194.8814445,259.0257081,219.1357892,279.510988,254.6584196,256.6023621,235.0859154,188.3147045,224.6764205,241.2005953,179.9244643,180.0050152,216.8024816,130.4076121,247.9995384,267.4502111,170.1176005,223.3259134,215.02235,174.156508,281.3073796,246.1089544,112.9476643,217.2869782,189.8070182,200.0106458,207.5504445
