data$Geneid,C07,C10,C11,C12,C17,C18,C35,C36,C37,C39,C42,C44,C49,D01,D04,D05,D15,D16,D19,D20,D25,D31,D38,D41,D51,D57,E02,E03,E06
LINC02688,133.77545993858388,111.79689028001708,99.96917323633325,129.3755161751308,147.72499207991572,117.00183898714295,111.68324203791025,157.37191127946204,103.40612850155551,87.57934474939536,141.31721870975306,97.3014702401105,155.0907752882606,184.45167883550258,136.06367909465305,142.8090778547248,154.41845716516775,145.65597866756113,154.19537397867035,190.9479232980829,143.3043044812738,165.99602691298966,127.93467236838872,112.59777759158881,113.5769272674538,131.30327801709225,104.0013402752885,131.60385823140842,138.07319307979478
MUC5B,416.98095491494763,372.9950793887843,506.7668089441816,421.70492676931946,439.1277161827632,426.93224226159606,253.82555008615967,516.7044420342337,400.3673180444842,384.8183329897675,399.53559216369973,379.635244543382,455.57915240926553,580.0140682132014,447.57789175872716,398.6235999249274,446.33280084726573,479.7053189650217,442.68994464844064,529.1327995007117,575.5473692174736,486.00898601328936,456.36398053798365,510.9124158218342,462.47871103150254,475.3511077580808,377.48634618438047,420.46317418000825,460.74424212496734
BRSK2,939.2745059517592,776.4802197630278,994.308776881376,908.5914113062621,1059.37031991556,1110.2727699631012,645.4421130762346,1017.6716929405212,769.8011788449132,817.4072176610233,1008.4574298502273,738.5341101831339,1005.3205612435464,1132.648590349258,1000.187395450169,984.76172816345,1059.7759868458775,1128.615786801342,979.8867314128405,1295.225070082177,971.6730889218077,1078.9741749344328,892.6784974958466,960.599790078242,1031.997547761109,988.0987187488778,734.4292177464818,789.6231493884505,1008.5346277132836
TRPM5,290.32121093054377,231.72446348948995,296.0625515076023,258.7510323502616,319.7335445017354,298.7280995416416,201.61000835414967,350.15250259680306,272.2144237476846,297.2389882403721,288.5534832293387,283.92888037278146,283.8715083401199,361.6982139664933,293.611096993725,271.95815695812803,288.74136168555344,344.51563816578835,289.73808175024345,364.64151617766436,360.0083746724683,335.41465231903067,300.7419537018093,337.7933327747664,326.84007846749296,293.35479202552887,242.66979397567314,235.3255431087049,301.6599109678125
SLC22A18,499.5232599834356,376.04408548733016,502.9218407427842,368.37456132308233,489.7184668950631,533.9764779306843,349.5540432615113,541.6216613201485,392.41300046744146,464.43591912558145,515.6968661816643,347.73312315318185,425.1148929776429,582.175611324555,464.28746638438633,536.4654055064444,501.3311554540378,543.3752976640155,503.6219875916249,546.3871299192132,583.7028987407981,520.2349709438026,444.9071442064861,529.9132907904149,494.3456186820831,456.237339439137,360.7947730537786,437.1924781924754,526.7792475109561
OR56B4,5.692572763343995,5.081676830909867,0.7689936402794865,3.9503974404620092,5.059075071229991,6.223502073784199,1.4504317147780552,3.2785814849887926,4.419065320579295,18.577436765023258,4.439284357374442,3.1902121390200167,5.538956260295022,1.4410287409023639,2.387082089379878,1.2418180683019546,2.1153213310296954,1.7443829780546245,2.487022160946296,0,2.3301512923784355,0,0.9547363609581248,2.11120832984229,0.8171001961687324,4.98620043102882,5.135868655569802,1.115286934164478,5.252784519340018
LOC283299,99.62002335851992,164.6463293214797,144.57080437254345,185.66867970171444,134.57139689471776,98.33133276579035,208.86216692803995,106.88175641063464,193.55506104137314,172.50476996093025,97.66425586223771,159.51060695100082,152.32129715811308,114.56178490173794,132.48305596058324,72.02544796151336,86.72817457221751,110.76831910646865,84.55875347217406,72.46818775770616,111.84726203416491,94.12145855891167,142.2557177827606,147.78458308896032,115.21112765979127,116.3446767240058,143.80432235595447,159.48603158552038,101.30370144441464
MICAL2,2179.543796765332,2096.6998604334112,2107.042574365793,2046.3058741593206,2154.15416532973,2224.279641170473,2132.134620723741,2208.4524882884507,2115.8484754933665,1999.7283717778607,2130.856491539732,2075.232996432521,2032.796947528273,2122.6353353491822,2308.3083804303424,2227.8216145337065,2471.752975308199,2101.109297066795,2214.6932343226763,2310.92998738463,2155.389945450053,2359.0260113356317,2235.0378210029703,2360.3309127636803,2261.7333429950513,2164.842020471679,2074.8909368502,2085.586566887574,2308.2235973556994
LINC02548,118.1208848393879,190.05471347602904,140.72583617114603,231.09825026702754,146.71317706566973,105.79953525433139,162.44835205514218,100.32459344065705,182.94930427198284,163.21605157841861,115.42139329173548,106.87210665717056,92.77751735994161,116.00281364264029,97.870365664575,91.89453705434464,96.24712056185113,154.37789355783426,88.2892867135935,106.9768485947091,90.87590040275899,88.98756081933466,125.07046328551435,131.59865256016943,84.16132020537944,135.4584450429496,139.95242086427712,168.4083270588362,102.80449702136893
CALCB,12.09671712210599,15.245030492729603,16.917860086148703,15.801589761848037,10.118150142459982,16.18110539183892,18.855612292114717,7.868595563973103,22.979139667012337,22.558316071813955,7.3988072622907355,30.30701532069016,19.386346911032575,12.969258668121276,11.935410446899391,12.418180683019546,10.576606655148478,9.594106379300435,6.21755540236574,9.202309556534116,8.155529523324525,8.556496232628334,17.185254497246245,14.778458308896031,7.353901765518591,17.45170150860087,16.691573130601856,17.844590946631648,10.505569038680036
NELL1,1063.7995351499092,2044.8667567581306,1523.3764013936627,2831.447365451145,1475.2262907706654,1111.517470377858,2161.143255019302,980.9515803086467,2436.6726177674236,1601.640441098791,1116.480015879672,1500.994811408918,1250.419375761601,998.6329174453382,1303.3468208014135,721.4962976834356,936.0296889806402,1645.8253397945382,853.0486012045794,748.8379401629637,1061.3839136783774,1005.3883073338292,1393.915086998862,1539.774608564977,979.7031352063102,1358.7396174553533,1565.1559727848971,1725.3488871524476,1147.3582185815555
ANO5,222.72190936583382,254.08384154549336,239.92601576719977,286.40381443349565,203.37481786344563,151.85345060033447,274.13159409305246,145.5690179335024,290.77449809411763,149.9464538891163,176.0916128425195,261.59739539964136,184.17029565480945,157.07213275835767,196.93427237383995,142.8090778547248,155.4761178306826,171.8217233383805,155.43888505914347,97.77453903817498,175.9264225745719,123.213545749848,205.26831760599683,263.19730512033885,171.5910411954338,222.71695258595395,215.70648353393167,234.2102561745404,171.09069577278916
SLC17A6,46.96372529758796,82.32316466073985,86.12728771130249,119.49952257397577,61.720715869005886,47.298615760759915,101.53022003446387,38.68726152286776,114.01188527094583,58.38622983293024,40.69343994259905,47.853182085300254,52.6200844728027,42.51034785661974,60.87059327918689,24.836361366039093,40.19110528956421,81.98599996856734,22.383199448516663,34.508660837002935,50.098252786136364,38.5042330468275,65.87680890611061,78.11470820416473,53.92861294713634,56.510271551659955,56.49455521126782,85.87709393066481,70.53739211685168
LINC01495,56.214156038021954,94.51918905492353,73.05439582655121,144.18950657686332,68.80342096872788,77.17142571492407,127.63799090046886,54.42445265081396,118.43095059152512,84.9254252115349,52.53153156226423,98.89657630962051,52.6200844728027,48.99497719068037,60.87059327918689,37.254542049058635,64.5173005964057,104.66297868327746,48.49693213845277,50.61270256093764,65.2442361865962,49.62767814924433,70.65049071090124,76.00349987432244,40.85500980843662,63.15853879303172,75.75406266965459,80.30065925984242,71.28778990532882
KIAA1549L,1180.497276798461,1377.134421176574,1354.9667941724551,1662.1297230743903,1269.8278428787278,1137.6561790877518,1533.1063225204043,1224.2223264948152,1597.9340199214732,1251.3230621012094,1083.9252639255928,1368.6010076395871,1397.2017166594192,1176.5999669467801,1352.282003633701,1048.0944496468496,1131.696912100887,1269.9108080237665,1136.569127552457,1122.6817658971622,1013.6158121846195,1172.2399838700817,1205.8320238901115,1104.1619565075177,1040.1685497227963,1205.829470903803,1381.5486683482768,1417.5296933230516,1184.1277102169356
COMMD9,164.37303854155786,165.66266468766167,143.0328170919845,138.26391041617032,160.8785872651137,175.50275848071442,192.90741806548135,139.0118549635248,150.24822089969604,196.39004580167443,155.37495250810545,149.9399705339408,130.16547211693302,135.4567016448222,149.1926305862424,146.53453205963064,143.8418505100193,129.0843403760422,172.84804018576756,112.72829206754292,131.65354801938162,139.47088859184183,117.43257239784934,134.41359699995914,129.1018309946597,135.4584450429496,138.66845370038465,142.75672757305318,136.5723975028405
LOC440040,263.28149030465977,470.56327454225374,339.895189003533,670.5799655184261,354.13525498609937,219.06727299720382,548.2631881861049,249.827909156146,574.4784916753084,360.9330571490233,244.16063965559428,374.84992633485194,250.63777077834973,224.07996921031759,310.32067161938414,166.4036211524619,239.03131040635557,377.6589147488262,201.44879503664995,154.13868507194644,233.01512923784355,207.9228584528685,325.5650990867205,391.98101324071854,192.01854609965213,247.64795474109803,315.8559223175428,384.77399228674494,256.63604365918377
LINC02735,32.020721793809976,46.751426844370776,59.98150394179994,73.08235264854717,31.36626544162594,52.27741741978728,81.22417602757109,26.8843681769081,80.42698883454318,106.15678151441863,48.09224720488978,54.233606363340286,37.3879547569914,32.42314667030319,33.419149251318295,21.110907161133227,46.5370692826533,46.22614891844755,19.896177287570367,32.208083447869406,32.6221180932981,23.958189451359335,33.41577263353437,55.59515268584697,28.598506865905634,42.38270366374497,62.91439103073007,69.14778991819765,33.76790048147155
OR9Q1,283.9170665717818,429.9098598949748,376.0378900966689,518.4896640606387,353.1234399718534,257.65298585466587,481.5433293063143,257.6965047201191,553.2669781365278,360.9330571490233,276.71539160967353,341.3526988751418,306.0273333812999,251.4595152874625,321.06254102159363,197.44907286001077,245.37727439944467,331.4327658303786,317.0953255206527,226.60687282965262,280.78323073160146,239.58189451359334,359.93560808121305,308.94015226692176,238.59325728126987,322.44096120653035,368.4985760371333,388.1198530892384,324.17184462212686
MRPL16,45.54058210675196,37.60440854873302,32.297732891738434,40.49157376473559,23.271745327657957,60.99032032308516,53.665973446788044,29.507233364899136,37.12014869286608,46.44359191255815,34.77439413276646,30.30701532069016,33.23373756177013,38.907776004363825,29.838526117248477,13.6599987513215,15.864909982722715,14.827255313464308,33.574799172774995,41.410393004403524,17.47613469283827,20.535590958308,30.551563550659992,40.81669437695094,36.76950882759296,34.90340301720174,48.79075222791312,30.11274722244091,37.51988942385727
CBLIF,103.88945293102792,138.22160980074838,103.81414143773067,133.3259136155928,102.19331643884581,80.90552695919459,137.79101290391526,99.01316084666153,103.40612850155551,120.75333897265118,78.4273569802818,140.36933411688074,146.78234089781807,96.54892564045838,133.67659700527318,91.89453705434464,66.63262192743541,101.17421272716821,96.99386427690554,67.8670329794391,74.56484135610994,94.9771081821745,75.42417251569185,54.89141657589954,87.42972099005436,113.02054310331991,137.3844865364922,108.18283261395437,158.3339333686777
TCN1,78.27287549597993,135.17260370220248,81.51332586962556,131.3507148953618,79.93338612543386,57.25621907881464,108.78237860835414,103.60317492564585,114.89569833506168,115.44549989693024,61.41010027701311,105.27700058766055,116.31808146619545,86.46172445414183,88.3220373070555,79.4763563713251,79.32454991361358,62.79778720996648,70.88013158696943,64.41616689573881,54.758555370893234,66.740670614501,63.012599823236236,52.07647213610982,80.8929194207045,123.82397737054902,119.4089462419979,90.33824166732272,102.05409923289179
OOSP1,159.39203737363187,250.01850008076548,146.10879165310243,242.94944258841355,155.81951219388372,136.9170456232524,268.3298672339402,180.3219816743836,237.7457142471661,180.46652857451164,162.7737597703962,202.57847082777107,209.09559882613706,146.98493157204112,187.38594401632045,145.2927139913287,148.07249317207868,193.62651056406332,139.27324101299257,148.38724159911263,145.63445577365223,163.42907804320117,155.62202683617434,144.96963864917058,133.18733197550338,168.6997812498084,199.01491040332982,265.43829033114577,186.09865154233208
MS4A6A,97.48530857226592,102.64987198437932,102.2761541571717,106.66073089247425,96.12242635336983,102.06543401006087,116.03453718224442,85.89883490670637,133.45577268149472,100.84894243869769,74.72795334913643,97.3014702401105,103.85542988053166,85.74121008369065,101.45098879864483,84.44362864453291,67.69028259295025,102.91859570522284,108.18546400116387,69.01732167400587,73.39976570992071,80.43106458670633,59.19365437940374,53.483944356004685,112.75982707128507,108.03434267229109,125.82878206146015,85.87709393066481,135.82199971436333
MS4A4E,195.68218873994985,299.8189330236822,201.47633375322545,260.7262310704926,233.7292682908256,205.37556843487857,275.5820258078305,247.86076026515272,272.2144237476846,244.16059748316283,193.84875027201727,185.03230406316098,279.7172911448986,185.89270757640494,223.1921753570186,171.37089342566972,189.32125912715773,181.41582971768094,225.07550556563976,182.89590243611556,179.42164951313953,165.14037728972684,137.48203597796996,140.04348587953857,223.06835355406395,229.36521982732572,283.75674322023156,215.25037829374426,228.12092769705222
MS4A13,59.06044241969395,91.47018295637761,64.59546578347687,111.59872769305176,104.2169464673378,64.72442156735568,100.0797883196858,61.637331917789304,108.70900688625068,106.15678151441863,63.62974245570033,108.46721272668057,66.46747512354025,44.67189096797328,66.83829850263659,62.09090341509773,63.45963993089086,82.85819145759466,90.7763088745398,69.01732167400587,61.74900924802854,67.59632023776383,72.55996343281748,57.00262490574183,81.71001961687324,63.989572198203184,80.88993132522438,105.95225874562541,90.04773461725746
SYT7,639.7028642807815,570.1641404280871,685.1733334890224,510.58886917971466,530.1910674649031,647.2442156735567,500.3989415984291,592.1118161889759,547.9640997518327,562.6309420264187,550.4712603144308,564.6675486065429,612.0546667625998,757.2606033441922,660.0281977135363,511.6290441404053,741.4201265259082,600.0677444507908,540.9273200058193,769.5431366651654,730.5024301606395,670.8293046380613,794.3406523171598,1003.5276927850352,503.33372083993913,657.3474234906328,455.8083431818199,614.5231007246274,589.0622639545592
