Geneid	C36	D01	D04	D05	D15	D16	D19	D20	D25	D31	D38	D41	D51	D57
STX1A	639.9791059	592.9833269	503.6743209	606.0072173	564.7907954	600.0677445	554.6059419	672.9188863	605.839336	618.6346776	372.3471808	402.5370549	572.7872375	456.2373394
CCL24	105.5703238	87.9027532	89.51557835	74.5090841	111.0543699	116.001468	92.01981996	110.4277147	102.5266569	111.234451	81.15259068	96.41184706	105.4059253	118.8377769
DTX2P1-UPK3BP1-PMS2P11	721.943643	724.1169423	609.8994738	560.0599488	572.19442	647.1660849	645.3822508	759.1905384	786.4260612	648.5824144	770.4722433	663.6231517	683.9128642	639.895722
CCDC146	1451.100165	1222.712887	1395.249481	1353.581694	1312.556886	1408.589255	1524.544585	1230.808903	1311.875178	1289.463982	1137.091006	1144.978651	1560.661375	1498.35323
LOC100128317	230.8121365	237.7697422	306.7400485	325.3563339	246.4349351	337.5381063	248.7022161	309.4276588	250.4912639	276.3748283	229.1367266	288.5318051	251.6668604	304.9892597
CACNA2D1	870.1355261	848.7659284	1241.282686	956.1999126	938.1450103	1139.082085	907.7630887	812.1038184	906.4288527	851.3713751	1160.004679	1177.350512	795.0384909	1014.691788
SEMA3A	489.8200739	458.967654	618.2542611	563.785403	601.8089187	602.6843189	494.91741	501.5258708	520.7888138	675.9632024	596.7102256	589.027124	446.1367071	577.5682166
KIAA1324L	624.897631	557.6781227	806.8337462	764.9599301	720.2669132	657.6323827	697.6097161	563.6414603	526.6141921	594.6764882	497.4176441	584.1009713	593.2147424	600.0061185
SAMD9L	90.48884899	70.6104083	78.77370895	69.54181182	100.4777632	89.83572337	87.04577563	60.96530081	76.89499265	62.4624225	65.87680891	57.00262491	86.61262079	98.06194181
CALCR	270.8108307	260.1056877	384.3202164	255.8145221	291.9143437	374.1701488	278.546482	235.8091824	256.3166422	290.9208719	321.7461536	314.5700411	286.8021689	277.5651573
LHFPL3	856.3654839	963.3277133	1237.702063	885.4162827	1014.296578	1291.715595	880.405845	832.8090149	1063.714065	1041.325592	1097.946815	1481.364511	900.4444162	1056.243458
TFEC	633.4219429	453.9240534	640.931541	675.5490292	570.0790987	586.9848721	603.102874	502.6761595	460.2048802	535.6366642	427.7218897	353.2755272	627.5329507	549.3130808
LSM8	87.8659838	98.71046875	115.7734813	98.1036274	88.8434959	111.6405106	106.9419529	78.21963123	95.53620299	93.26580894	108.8399451	95.00437484	101.3204243	120.4998437
LINC02476	219.6649595	230.5645985	306.7400485	197.4490729	221.0510791	432.6069786	205.1793283	158.7398399	274.9578525	236.159296	333.20299	449.6873743	219.7999528	359.8374644
LOC105375483	38.68726152	39.62829037	82.35433208	27.3199975	49.71005128	70.64751061	36.06182133	37.95952692	54.75855537	36.7929338	42.96313624	64.74372212	35.13530844	39.05857004
GRM8	1121.930584	1193.171797	1296.185575	1009.59809	1211.021462	1630.125893	937.6073547	1050.213578	1230.319882	1073.840277	1644.056014	2161.173594	1023.826546	1327.160348
GCC1	90.48884899	74.93349453	57.28997015	74.5090841	82.49753191	81.98599997	58.44502078	72.46818776	97.86635428	90.69886007	64.92207255	68.26240266	62.9167151	71.46887284
ARHGEF35-AS1	224.2549736	223.3594548	335.3850336	339.0163326	250.6655777	229.3863616	206.4228394	345.0866084	207.383465	283.2200253	261.5977629	223.0843469	379.9515912	237.6755539
OR2A1-AS1	271.466547	280.2800901	384.3202164	370.0617844	285.5683797	286.0788084	241.2411496	381.8958466	265.6372473	363.6510899	315.0629991	263.9010412	452.6735087	276.7341239
SSPO	816.3667898	887.6737044	835.4787313	822.0835612	776.3229285	721.3023614	853.0486012	890.3234496	812.0577254	857.3609225	854.4890431	888.1149708	734.5730764	772.8610668
SLC4A2	373.7582893	396.2829037	287.6433918	346.4672411	343.7397163	337.5381063	379.2708795	434.8091265	436.9033673	373.9188854	289.2851174	332.1634439	408.5500981	339.0616293
AGAP3	1144.880655	1221.992372	1106.412548	1002.147181	1171.888017	1073.667723	1117.916461	1227.358037	1219.834202	1208.177268	1058.802624	1250.539067	1116.975968	1165.939867
WDR86	544.2445265	525.2549761	500.0936977	552.6090404	509.7924408	501.5101062	502.3784765	563.6414603	516.1285113	513.389774	486.9155441	422.9454021	512.321823	467.0407737
PRKAG2	5824.727866	6165.441468	5355.418668	5378.314054	6005.397259	5335.195338	5824.605901	6313.934644	6198.202438	6295.014278	5631.035057	6126.022837	6055.529554	5561.275547
DPP6	1819.612724	1982.135033	2225.954048	1605.670762	2021.189532	2459.579999	1655.113248	1700.126691	2225.294484	1870.450076	2698.084956	3008.47187	1800.888832	2359.303837
LOC389602	66.227346	85.74121008	73.99954477	91.89453705	92.0164779	88.96353188	100.7243975	117.3294468	109.5171107	78.71976534	85.92627249	90.07822207	63.7338153	98.06194181
UBE3C	2008.459018	1942.506743	1925.181705	2087.496173	2003.2093	1769.676531	1791.899467	1920.98212	1929.36527	2147.680554	1922.839031	1884.605302	1876.879151	1864.838961
ZNF596	48.52300598	50.43600593	42.96747761	42.22181432	54.99835461	81.98599997	48.49693214	41.410393	40.77764762	34.22598493	58.23891802	63.3362499	44.94051079	51.52407112
CLN8	454.4113938	443.8368522	475.0293358	456.9890491	486.5239061	486.6828509	492.4303879	511.8784691	526.6141921	472.318592	411.4913716	472.9106659	553.1768328	518.5648448
CSMD1	3131.045318	3153.691399	3245.238101	2894.677917	3343.265364	3986.787296	2932.199128	2886.074335	3675.813664	3093.173388	4028.032707	5073.233617	2962.805311	3763.750292
DEFA10P	10.49146075	2.161543111	11.93541045	3.725454205	4.230642662	2.616574467	2.487022161	9.202309557	4.660302585	1.711299247	3.818945444	7.741097209	5.719701373	6.648267241
LPL	151.4704646	105.1950981	122.9347276	76.99272023	93.07413857	119.490234	116.8900416	62.11558951	96.70127863	100.1110059	126.979936	96.41184706	100.5033241	138.7825787
SLC18A1	215.7306617	164.2772765	216.0309291	144.0508959	140.6688685	231.1307446	211.3968837	186.3467685	180.5867252	164.2847277	148.9388723	182.2676525	229.6051551	194.4618168
NEFM	19.67148891	26.65903171	16.70957463	23.5945433	19.03789198	31.3988936	24.87022161	18.40461911	24.46658857	12.83474435	26.73261811	34.48306939	31.04980745	41.55167026
SCARA3	456.3785427	531.7396054	632.5767537	519.0799526	472.7743175	454.4117658	465.0731441	568.2426151	513.79836	499.69938	410.5366352	470.0957214	450.2222081	440.4477047
FBXO16	476.7057479	465.4522833	544.2547164	425.9435974	455.8517468	465.7502551	435.2288782	457.8149004	489.3317714	451.7830011	426.7671533	567.2113046	509.0534222	518.5648448
HMBOX1	1360.611316	1337.274672	1595.764377	1445.476232	1523.031358	1445.221297	1428.794231	1310.178823	1350.322674	1372.461996	1308.943551	1527.811095	1559.844274	1589.766904
NRG1	1405.200024	1611.790647	1657.828511	1248.027159	1457.456397	2082.793276	1221.127881	1436.71058	1991.114279	1251.815399	2428.849302	2936.690787	1574.552078	1894.756164
LINC01288	67.53877859	94.38738253	87.12849626	48.43090466	65.57496126	141.2950212	82.07173131	47.16183648	80.39021959	43.63813079	101.2020543	149.1920553	71.08771707	84.76540733
PLPP5	82.62025342	74.93349453	84.74141417	86.92726478	108.9390485	101.1742127	108.185464	87.42194079	90.8759004	90.69886007	106.9304724	108.3753609	102.9546247	72.29990625
SLC20A2	2079.932094	2151.45591	2116.148272	2374.356147	2300.411947	2054.010957	2101.533726	2262.617862	2204.323123	1872.161376	2042.181076	2516.560329	2134.265712	1913.869932
HOOK3	1497.000306	1464.805715	1432.249254	1613.121671	1616.105497	1465.281702	1650.139204	1414.855094	1499.452357	1373.317645	1470.293996	1933.86683	1533.697068	1487.549795
POTEA	60.32589932	61.96423586	94.28974253	59.60726728	92.0164779	126.4677659	65.90608727	41.410393	88.54574911	65.88502099	126.979936	172.4153469	62.9167151	83.93437392
LINC00293	27.54008447	19.453888	28.64498507	12.41818068	22.21087398	29.65451063	26.11373269	18.40461911	30.2919668	26.52513832	42.00839988	37.29801383	14.70780353	37.39650323
LYPLA1	801.2853149	830.0325548	859.3495522	860.5799213	878.916013	743.1071487	789.6295361	764.9419819	796.911742	832.5470834	822.9827431	919.0793596	822.0027973	774.5231336
XKR4	451.1328123	539.6652635	738.8019067	490.518137	548.9258854	809.3937018	471.2906995	471.6183648	608.1694873	575.8521965	820.1185341	875.4477208	486.9917169	630.7543545
SDR16C5	42.6215593	43.9513766	45.3545597	29.80363364	30.6721593	47.09834041	36.06182133	32.20808345	40.77764762	39.35988267	29.59682719	56.2988888	31.86690765	44.04477047
SDR16C6P	15.73719113	16.57183052	19.09665672	18.62727102	10.57660666	23.5491702	14.92213297	14.95375303	17.47613469	18.82429171	15.27578178	24.63076385	13.07360314	19.11376832
LOC101929415	104.2588912	86.46172445	113.3863992	65.81635762	97.30478123	119.490234	75.85417591	105.8265599	89.71082476	84.7093127	80.19785432	135.1173331	84.16132021	115.5136433
LINC00588	6.55716297	5.764114964	7.161246268	7.45090841	7.403624659	5.233148934	3.730533241	17.25433042	1.165075646	9.412145856	8.592627249	16.88966664	4.085500981	6.648267241
NKAIN3	818.989655	961.1661702	1240.089145	726.46357	844.0132111	1413.822404	747.3501594	853.5142114	962.3524838	901.8547029	1448.33506	1874.752997	806.4778936	1095.302028
LINC01414	363.9225448	493.5523438	681.5119365	350.1926953	407.1993562	760.5509784	359.3747023	317.4796797	514.9634356	571.5739483	729.4185798	1062.641526	416.7211	551.806181
C8orf44-SGK3	316.7109714	316.3058086	332.9979515	315.4217893	343.7397163	326.1996169	310.8777701	350.8380518	309.9101219	361.9397906	383.8040171	356.0904716	282.7166679	302.4961595
SBSPON	249.1721929	226.2415123	297.1917201	270.7163389	328.932467	233.7473191	217.6144391	208.2022537	208.5485407	327.7138057	278.7830174	283.6056523	189.5672455	195.2928502
PMP2	11.14717705	7.205143705	10.7418694	3.725454205	11.63426732	19.18821276	7.461066483	6.901732167	10.48568082	10.26779548	17.1852545	11.25977776	14.70780353	10.80343427
CNBD1	539.6545124	543.9883497	829.5110261	420.9763252	728.7281985	876.5524465	513.5700762	469.3177874	623.3154707	842.8148789	926.0942701	941.5989151	505.7850214	688.0956595
MMP16	402.6098064	476.2599989	667.189444	502.9363177	442.1021582	662.8655317	361.8617244	412.9536413	362.338526	508.2558762	577.6154984	663.6231517	491.8943181	466.2097403
CALB1	64.9159134	46.11291971	77.5801679	42.22181432	59.22899727	63.6699787	47.25342106	65.56645559	51.26332843	56.47287514	76.37890888	70.37361099	50.66021216	54.01717134
NACA4P	4.590014079	7.925658075	15.51603358	4.967272273	8.461285324	6.105340423	4.974044322	4.601154778	4.660302585	9.412145856	11.45683633	5.62988888	2.451300589	0.831033405
ZFPM2-AS1	588.1775184	565.6037808	944.0909663	723.9799338	545.7529034	820.7321912	589.4242521	576.294636	488.1666958	740.9925737	693.1385981	712.1809433	549.908432	646.5439892
LINC01608	78.68595564	71.33092267	140.8378433	75.75090217	87.78583524	152.6335106	62.17555402	56.36414603	69.90453877	107.8118525	133.6630905	161.1555692	88.24682119	96.399875
LINC02237	72.78450897	84.30018134	116.9670224	85.68544671	96.24712056	177.9270638	68.39310943	69.01732167	96.70127863	104.389254	120.2967815	201.9722636	78.44161883	120.4998437
MAL2	23.60578669	42.51034786	29.83852612	19.86908909	57.11367594	35.75985105	23.62671053	31.05779475	26.79673986	106.1005533	52.51049985	83.04086097	28.59850687	31.5792694
FBXO32	375.0697219	369.623872	495.3195335	383.7217831	491.8122095	386.3808296	371.8098131	388.7975788	371.6591311	531.358416	478.3229168	498.948902	414.2697995	346.54093
RNF139	220.3206758	219.756883	276.9015224	238.4290691	302.4909503	229.3863616	239.9976385	220.8554294	243.5008101	291.7765215	199.5398994	268.1234579	245.947159	218.5617856
HHLA1	79.99738823	85.74121008	115.7734813	72.02544796	60.28665793	101.1742127	85.80226455	71.31789906	86.21559782	111.234451	108.8399451	129.4874442	75.99031824	66.48267241
KCNQ3	578.9974902	665.7552783	737.6083656	489.2763189	577.4827234	794.5664465	558.3364751	529.1327995	625.645622	690.509246	739.9206797	961.3035262	617.7277483	674.799125
TMEM71	338.3496093	314.8647799	390.2879216	336.5326965	317.2981997	394.230553	374.2968352	287.5721736	280.7832307	338.8372508	248.2314538	210.4170969	354.6214851	360.6684978
ST3GAL1	2609.750862	2724.264835	2490.92016	2686.052482	2782.705211	2550.287914	2991.88766	2843.513653	2733.267466	2835.622851	2406.890366	2520.782746	3158.092258	2659.306897
LOC401478	883.9055684	715.4707699	799.6724999	786.0708372	879.9736737	967.2603613	814.4997577	713.1789906	738.6579597	684.5196986	790.5217069	750.1826932	657.7656579	826.8782381
TRAPPC9	10336.71171	10507.98158	10386.19417	11295.57715	11648.01691	10404.37227	10891.91355	11650.1239	10237.5197	10082.11951	11131.27123	11322.41027	9982.513097	9880.987187
AGO2	3337.595952	3132.796483	2592.371149	3182.779709	3361.245595	3180.010169	3374.889072	3669.420936	3335.611575	3363.558669	2974.958501	3175.257328	3757.026702	3132.164904
PTP4A3	1300.285417	1196.053855	932.1555559	1296.458063	1182.464624	1188.797	1301.956101	1386.097877	1204.688218	1238.980654	1047.345788	953.562429	1445.450247	1094.470995
TSNARE1	2032.064804	2298.440842	2252.211951	1780.76711	2422.042924	1803.691999	2055.523816	2194.750829	2142.574113	2092.918979	2636.981829	2550.339662	2023.957186	2166.504087
SLURP1	27.54008447	44.67189097	21.4837388	24.83636137	38.07578396	32.27108509	36.06182133	25.30635128	32.62211809	30.80338644	25.77788175	21.81581941	37.58660902	34.07236961
C8orf31	143.601869	144.1028741	184.9988619	177.5799838	203.0708478	149.1447446	197.7182618	170.2427268	200.3930111	160.0064796	198.5851631	199.8610552	191.2014459	178.6721821
GLI4	203.9277684	208.2286531	151.5797127	189.9981645	224.2240611	217.1756808	205.1793283	248.462358	227.189751	208.7785081	185.218854	187.8975414	212.446051	196.954917
ZC3H3	2679.25679	2741.55718	2094.664533	2409.127053	2563.769453	2491.851084	2475.830561	2766.44431	2721.616709	2391.540697	2254.132548	2469.41001	2655.575638	2584.51389
FAM83H	194.0920239	255.7826015	159.9345	183.7890741	241.1466317	193.6265106	232.536572	264.5663998	215.5389945	237.8705953	223.4083085	245.6039024	192.8356463	210.2514515
SCRIB	483.9186272	546.1498928	504.8678619	445.8126865	520.3690474	483.1940849	528.4922092	518.7802012	502.1476035	552.7496566	449.680826	534.1357075	517.2244242	463.7166401
EPPK1	282.613724	466.1727977	336.5785746	306.7290629	397.6804102	337.5381063	366.8357687	383.0461353	387.9701902	390.1762282	355.1619263	364.535305	327.6571787	368.9788319
MROH1	1278.646779	1336.554157	1173.250847	1097.767172	1229.001693	1170.480978	1158.952327	1225.05746	1288.573665	1238.125005	1338.540378	1489.809345	1227.284495	1275.636277
HSF1	500.3115346	562.7217233	428.481235	452.0217769	552.0988674	492.7881913	522.2746538	541.7859751	569.721991	487.7202853	438.2239897	567.2113046	537.6519291	489.4786756
ADCK5	335.7267441	331.4366104	312.7077537	370.0617844	383.9308216	317.477702	305.9037258	441.7108587	405.4463249	324.2912072	353.2524536	406.7594715	371.7805893	335.7374957
FOXH1	13.77004224	23.77697422	9.548328358	12.41818068	21.15321331	16.57163829	13.67862189	12.65317564	24.46658857	17.96864209	19.09472722	29.55691662	22.87880549	17.45170151
PPP1R16A	314.0881063	358.0956421	347.320444	306.7290629	396.6227496	322.7108509	300.9296815	392.2484448	401.9510979	314.8790614	384.7587535	455.3172631	312.1322749	316.6237274
VLDLR-AS1	171.7976698	190.2157938	174.2569925	172.6127115	167.1103852	248.5745744	151.7083518	196.6993668	221.3643728	182.2533698	235.8198812	238.5665413	172.4081414	252.6341552
LINC01231	48.52300598	59.80269275	48.93518283	40.97999625	46.53706928	72.39189359	58.44502078	43.71097039	45.4379502	60.75112325	58.23891802	51.37273603	38.40370922	70.63783944
RFX3	1989.443245	1638.449678	2097.051616	1983.183455	1965.133517	1965.919616	1949.825374	1615.005327	1612.464694	1923.500353	1987.761104	1584.109983	1929.173563	2019.411175
PTPRD	4442.477912	4566.62008	5395.999063	5252.890429	4878.98865	6544.052742	4405.759758	4086.975732	4952.736572	4684.681687	5790.476029	7046.509669	4501.404981	5168.196747
MIR31HG	234.7464343	231.2851129	279.2886045	230.9781607	227.3970431	282.5900424	218.8579502	240.4103372	231.8500536	212.2011066	240.593563	239.9740135	235.3248565	242.6617543
LOC100506422	29.50723336	40.34880475	27.45144403	17.38545296	46.53706928	69.77531912	27.35724377	34.50866084	47.76810149	41.92683154	112.6588906	76.70723598	40.85500981	54.01717134
LINGO2	1347.49699	1193.892312	1687.667037	1148.681713	1206.790819	2132.508191	1193.770637	1057.11531	1349.157598	1173.095633	1801.587513	1838.158719	1206.03989	1538.242833
LINC01242	13.77004224	14.41028741	17.90311567	12.41818068	9.51894599	25.29355318	13.67862189	6.901732167	12.81583211	16.25734284	14.32104541	22.51955552	13.07360314	24.09996875
TESK1	79.99738823	84.30018134	70.41892164	67.05817569	79.32454991	88.09134039	89.53279779	97.77453904	59.41885796	82.99801346	78.2883816	87.96701374	91.51522197	71.46887284
ZNF658	53.11302006	92.94635379	89.51557835	54.63999501	64.5173006	62.79778721	59.68853186	82.82078601	76.89499265	76.15281647	80.19785432	76.00349987	75.99031824	88.08954095
ANKRD20A2	97.04601196	78.53606638	122.9347276	80.71817444	106.8237272	110.7683191	128.0816413	71.31789906	104.8568082	103.5336044	127.9346724	131.5986526	82.52711981	99.72400862
LOC101928195	188.8462935	175.084992	247.0629963	219.8017981	205.1861691	256.4242978	213.8839058	210.5028311	216.7040702	201.9333111	225.3177812	225.1955552	202.6408486	201.1100841
LOC107984035	262.9422351	348.7289553	378.3525112	428.4272336	375.4695363	429.9904041	333.2609696	294.4739058	368.1639042	395.3101259	538.4713076	397.6109021	231.2393555	270.9168901
FAM242F	9.835744455	15.13080178	10.7418694	9.934544546	11.63426732	10.46629787	9.948088644	8.052020862	15.1459834	9.412145856	14.32104541	11.96351387	13.07360314	2.493100216
CNTNAP3P2	129.1761105	185.8927076	134.870138	139.0836236	172.3986885	169.2051489	145.4907964	146.0866642	191.072406	156.5838811	276.8735447	193.5274302	115.2111277	144.5998125
LINC01410	131.1432594	157.7926471	253.0307015	156.4690766	189.3212591	278.229085	208.9098615	148.3872416	193.4025573	172.8412239	275.9188083	171.7116108	153.6148369	170.3618481
PTGER4P2-CDK2AP2P2	43.2772756	65.56680771	75.19308582	54.63999501	72.97858592	66.28655317	48.49693214	49.46241387	62.91408489	61.60677287	67.78628163	72.48481932	49.02601177	57.34130496
FRG1HP	92.45599788	111.6797274	94.28974253	93.13635512	117.4003339	145.6559787	118.1335526	118.4797355	144.4693801	122.3578961	140.3462451	150.5995275	107.0401257	112.1895097
PGM5P2	65.5716297	59.80269275	63.25767537	75.75090217	83.55519258	96.81325528	60.93204294	51.76299126	85.05052217	92.41015931	105.0209997	89.37448596	59.64831432	74.79300647
ANKRD20A4-ANKRD20A20P	218.3535269	166.4388196	199.3213545	197.4490729	233.7430071	249.4467659	225.0755056	255.3640902	207.383465	197.655063	243.457772	247.0113746	225.5196541	168.6997812
TRPM6	775.7123793	651.3449909	772.2210559	684.2417556	690.6524146	734.3852338	693.8791829	613.1038742	679.2391017	756.394267	845.8964158	693.1800683	631.6184516	839.3437392
PCSK5	2213.698219	2392.10771	2691.435056	1810.570744	2264.451485	2186.584063	2171.170347	1909.479233	2115.777373	2421.488434	2838.431201	2633.380523	2268.270145	2503.072616
LOC101927450	46.55585709	29.54108919	38.19331343	32.28726978	22.21087398	54.07587232	36.06182133	24.15606259	29.12689115	24.81383907	39.1441908	29.55691662	31.86690765	54.01717134
WNK2	1203.895121	1294.043809	1440.604041	1111.427171	1725.044545	1240.256297	1142.786683	1312.479401	1113.812318	1560.704913	1612.549714	1483.47572	1171.721681	1212.477738
PTCH1	839.3168602	732.7631147	996.6067723	1035.676269	995.2586862	637.5719785	747.3501594	960.49106	714.1913711	893.2982067	764.7438251	836.7422347	879.1998111	582.554417
SLC35D2	681.2892326	706.8245974	748.350235	809.6653805	757.2850365	679.43717	664.034917	778.7454462	751.4737918	714.4674354	724.644898	829.7048736	763.9886834	684.7715259
TGFBR1	434.7399049	427.2650217	459.5133022	423.4599613	489.6968881	421.2684892	465.0731441	334.7340101	375.1543581	453.4943003	437.2692533	424.3528743	476.3694144	578.39925
ZNF883	13.77004224	19.453888	15.51603358	21.11090716	22.21087398	34.88765956	13.67862189	14.95375303	22.13643728	22.2468902	26.73261811	21.1120833	15.52490373	17.45170151
ZNF618	2841.874431	2845.311249	2937.304511	3261.014247	2987.89138	2659.31185	2879.971662	3181.698529	2903.36851	2809.953363	2764.916501	2889.540467	2779.774867	2576.203556
KIF12	57.04731784	77.81555201	64.45121641	47.1890866	78.26688925	61.05340423	44.7663989	55.21385734	69.90453877	61.60677287	76.37890888	102.0417359	59.64831432	53.18613793
LINC00474	97.04601196	103.033555	109.8057761	85.68544671	86.72817457	83.73038295	79.58470915	71.31789906	82.72037088	88.98756082	113.613627	148.4883192	75.99031824	88.92057435
LINC02578	53.76873635	62.68475023	72.80600373	39.73817819	58.1713366	107.2795532	53.47097646	54.06356864	64.07916054	53.90592627	97.38310882	128.7837081	51.47731236	67.31370582
MIR600HG	147.5361668	159.2336759	143.2249254	165.1618031	160.7644212	161.3554255	184.0396399	159.8901285	165.4407418	148.0273848	161.350445	135.1173331	161.7858388	159.5584138
SLC2A8	147.5361668	175.084992	131.2895149	121.6981707	150.1878145	157.8666595	149.2213297	181.7456137	185.2470277	159.1508299	153.7125541	162.5630414	160.1516384	150.4170463
WDR34	400.6426575	408.531648	355.6752313	358.8854217	409.3146776	416.9075318	348.1831025	425.606817	398.455871	459.4838477	354.2071899	363.8315688	418.3553004	378.9512328
NCS1	877.3484054	902.8045062	972.7359514	866.7890117	979.3937763	812.8824678	818.230291	975.444813	874.9718103	1018.223052	929.9132156	1006.342637	824.4540979	742.9438642
FIBCD1	430.1498908	523.0934329	470.2551716	411.0417806	508.7347801	438.712319	437.7159003	507.2773143	415.9320057	527.0801679	514.6028986	482.0592353	417.5382002	415.5167026
POMT1	392.7740619	411.4137055	365.2235597	456.9890491	388.1614642	368.0648084	405.3846122	406.0519092	420.5923083	405.5779214	379.9850717	421.5379299	383.219992	349.0340302
UCK1	165.8962231	162.1157334	137.2572201	188.7563464	144.8995112	158.738851	177.8220845	201.3005215	159.6153635	177.9751216	134.6178269	136.5248053	183.8475441	162.051514
REXO4	110.8160542	113.1207562	89.51557835	99.34544546	94.13179923	115.1292766	121.8640859	123.0808903	139.8090775	121.5022465	137.482036	120.3388748	124.1992298	103.8791756
ADAMTS13	531.7859169	576.4114964	526.3516007	535.2235874	524.5996901	463.1336807	548.3883865	629.2079159	558.0712345	539.0592627	586.2081256	637.5849156	504.9679212	420.502903
CACFD1	258.352221	244.2543716	220.8050933	222.2854342	197.7825445	215.4312978	293.468615	235.8091824	238.8405075	269.5296313	195.720954	227.3067635	286.8021689	223.547986
PPP1R26	129.8318268	201.7440237	138.4507612	114.2472623	156.5337785	137.8062553	186.5266621	140.3352207	171.26612	137.7595893	144.1651905	186.4900691	142.1754341	160.3894472
CAMSAP1	1506.836051	1567.118756	1556.377522	1669.003484	1548.415214	1462.665127	1582.989605	1609.253884	1532.074475	1649.692474	1557.175005	1489.105609	1595.796683	1661.235777
QSOX2	963.9029566	965.4892564	813.9949925	885.4162827	895.8385837	856.4920422	940.0943768	1030.65867	968.177862	907.8442503	834.4395795	845.8908042	918.4206205	831.8644386
GPSM1	907.511355	908.5686211	667.189444	738.8817506	810.1680698	859.9808082	874.1882896	884.5720061	881.9622642	866.7730684	638.7186255	737.5154432	912.7009191	784.4955345
DNLZ	86.5545512	119.6053855	79.96724999	81.95999251	75.09390725	93.32448933	104.4549308	109.277426	100.1965056	98.39970668	69.69575435	88.67074985	104.5888251	95.56884159
MAMDC4	280.6465751	315.5852943	210.0632239	177.5799838	236.9159891	244.2136169	294.7121261	297.9247719	279.6181551	271.2409306	250.1409266	223.788083	265.5575638	225.2100528
FAM166A	144.2575853	139.7797879	109.8057761	131.6327152	143.8418505	137.8062553	124.351108	148.3872416	138.6440019	148.8830344	116.477836	114.7089859	156.8832377	119.6688103
NOXA1	291.7937522	264.428774	224.3857164	242.1545233	273.9341124	245.9579999	292.2251039	285.2715963	285.4435333	273.8078794	235.8198812	310.3476245	281.8995677	263.4375894
PNPLA7	1623.553551	1806.329527	1433.442795	1646.650759	1542.06925	1619.659595	1645.165159	1850.81451	1866.451185	1636.857729	1360.499314	1679.818094	1609.687386	1507.494597
EHMT1	4724.43592	4808.712908	4206.038641	4723.875932	4680.148445	4493.530551	4753.942861	5058.969679	4945.746118	4690.671235	4493.944051	4346.274215	5079.094819	4687.859439
FLJ43315	53.76873635	85.02069571	105.0316119	48.43090466	64.5173006	107.2795532	75.85417591	52.91327995	95.53620299	65.02937137	112.6588906	114.0052498	61.28251471	81.44127371
FAM230C	616.3733192	508.6831455	469.0616306	314.1799713	488.6392275	585.2404891	538.4402978	383.0461353	603.5091847	391.8875275	738.9659434	997.8978039	394.6593947	378.1201994
LOC100505874	20.32720521	27.37954608	14.32249254	9.934544546	15.86490998	21.80478723	44.7663989	11.50288695	23.30151292	38.50423305	59.19365438	42.92790271	30.23270726	71.46887284
FRG1FP	123.2746638	124.6489861	150.3861716	130.3908972	133.2652439	187.5211701	150.4648407	110.4277147	153.7899853	130.9143924	184.2641177	195.6386386	115.2111277	153.74118
FRMPD4	818.989655	800.4914656	1105.219007	699.1435725	1125.350948	1042.268829	783.4119807	725.8321663	718.8516737	934.3693886	938.5058428	1007.750109	747.6466795	940.7298147
GLRA2	127.2089616	146.9849316	179.0311567	120.4563526	168.1680458	215.4312978	103.2114197	128.8323338	109.5171107	154.8725818	189.9925358	193.5274302	118.4795284	172.8549483
MOSPD2	129.8318268	126.0900148	150.3861716	127.907261	129.0346012	136.9340638	133.0556856	119.6300242	125.8281698	133.4813412	154.6672905	141.4509581	142.9925343	139.6136121
UBA1	191.4691587	192.3773369	179.0311567	221.0436162	231.6276857	172.6939148	189.0136842	205.9016763	222.5294484	218.1906539	208.1325267	189.3050136	246.7642592	185.3204494
USP11	135.0775572	114.5617849	132.483056	127.907261	113.1696912	101.1742127	120.6205748	143.7860868	142.1392288	129.2030931	131.7536178	125.9687637	126.6505304	123.8239774
WDR13	89.83313269	105.9156125	95.48328358	76.99272023	115.2850125	90.70791486	128.0816413	124.231179	90.8759004	100.1110059	71.60522707	74.59602765	86.61262079	110.5274429
AR	516.0487257	781.7580919	757.8985634	532.7399513	1929.173054	552.969404	374.2968352	550.9882847	582.5378231	2021.04441	2771.599656	3911.365299	531.9322277	565.9337489
XIST	47.86728968	27.37954608	47.74164179	28.56181557	32.78748063	34.01546807	38.54884349	44.86125909	40.77764762	39.35988267	38.18945444	42.2241666	44.12341059	59.83440517
MIR325HG	213.7635128	234.8876848	294.804638	197.4490729	227.3970431	314.8611275	244.9716829	255.3640902	270.2975499	258.4061862	346.569299	360.3128883	225.5196541	325.7650948
CYSLTR1	97.04601196	75.6540089	89.51557835	81.95999251	92.0164779	133.4452978	111.9159972	77.06934254	75.729917	91.55450969	96.42837246	106.2641526	104.5888251	152.9101466
HMGN5	137.0447061	93.66686816	155.1603358	106.7963539	133.2652439	127.3399574	123.107597	102.3756938	130.4884724	103.5336044	137.482036	146.3771109	137.272833	140.4446455
DACH2	316.0552552	362.4187283	520.3838955	265.7490666	326.8171456	641.0607444	297.1991482	317.4796797	426.4176865	400.4440237	506.0102713	670.6605128	351.3530844	406.3753351
KLHL4	79.34167194	97.26944001	161.128041	65.81635762	81.43987124	143.9115957	96.99386428	83.9710747	149.1296827	110.3788014	115.5230997	159.0443608	78.44161883	132.1343114
